,name,value
1269,group,0.9773421
1270,adult,0.9727329
1271,meeting,0.94000626
1272,restaurant,0.9395405
1273,coffee,0.92262477
1274,indoors,0.9140959
1275,group together,0.9082563
1276,table,0.9045574
1277,group,0.99047196
1278,woman,0.98669636
1279,man,0.98461694
1280,people,0.9798839
1281,adult,0.9772492
1282,interaction,0.9396955
1283,group together,0.9346711
1284,meeting,0.93094283
1285,education,0.914134
1286,man,0.9888794
1287,group,0.975635
1288,woman,0.9728184
1289,people,0.9620015
1290,wine,0.94751513
1291,adult,0.9313042
1292,restaurant,0.9270059
1293,meeting,0.91146547
1294,teamwork,0.9068548
1295,man,0.9878458
1296,adult,0.98350835
1297,people,0.9758609
1298,woman,0.9507605
1299,indoors,0.9174956
1300,cooperation,0.91696924
1301,group,0.9143936
1302,teamwork,0.90305436
1303,facial expression,0.9023105
1304,woman,0.9834887
1305,people,0.9809873
1306,group,0.9736272
1307,school,0.9702089
1308,education,0.9664687
1309,wear,0.9603089
1310,adult,0.9543077
1311,man,0.95161426
1312,university,0.92677927
1313,child,0.9127678
1314,group,0.98073614
1315,people,0.979207
1316,man,0.9786337
1317,woman,0.9712242
1318,adult,0.95071065
1319,education,0.9078937
1320,man,0.99427676
1321,people,0.9812814
1322,group,0.96996087
1323,adult,0.9681209
1324,group together,0.9567473
1325,teamwork,0.9077845
1326,business,0.90591836
1327,cooperation,0.9007905
1328,man,0.9904684
1329,people,0.97765994
1330,group,0.9602009
1331,competition,0.9510579
1332,adult,0.9446824
1333,administration,0.929091
1334,recreation,0.9256104
1335,music,0.91844
1336,facial expression,0.9146303
1337,wear,0.90915024
1338,election,0.90653306
1339,festival,0.9047311
1340,man,0.9908166
1341,people,0.9815899
1342,adult,0.97907615
1343,group,0.9612088
1344,portrait,0.94811004
1345,woman,0.94768244
1346,wear,0.9289379
1347,facial expression,0.9237009
1348,man,0.9842203
1349,group,0.9733083
1350,woman,0.97255147
1351,people,0.97061825
1352,adult,0.9605427
1353,education,0.9316273
1354,business,0.920821
1355,people,0.9595891
1356,woman,0.9457948
1357,group,0.9393587
1358,rally,0.91097546
1359,administration,0.909379
1360,election,0.9087887
1361,festival,0.9064467
1362,portrait,0.9022887
1363,man,0.9893966
1364,group,0.9849434
1365,people,0.9774297
1366,adult,0.9639479
1367,woman,0.9490927
1368,interaction,0.9374769
1369,man,0.9906775
1370,people,0.9902986
1371,woman,0.9763432
1372,adult,0.9738944
1373,group,0.9710963
1374,group together,0.9454508
1375,wear,0.9447452
1376,facial expression,0.9320022
1377,recreation,0.9033703
1378,man,0.99344426
1379,people,0.9776088
1380,street,0.9222325
1381,adult,0.91889215
1382,religion,0.9037373
1383,group,0.9834269
1384,education,0.97700423
1385,man,0.97457916
1386,woman,0.97333807
1387,university,0.9690324
1388,people,0.9687728
1389,school,0.96710503
1390,administration,0.9194056
1391,rally,0.9185106
1392,adult,0.9000435
1393,people,0.98504966
1394,group,0.98070645
1395,man,0.9753115
1396,woman,0.97215605
1397,adult,0.96600795
1398,education,0.9530021
1399,school,0.9403846
1400,man,0.98639035
1401,woman,0.9736649
1402,people,0.95191085
1403,group,0.94797075
1404,togetherness,0.9256406
1405,education,0.9112234
1406,woman,0.9950311
1407,man,0.98049045
1408,indoors,0.9706316
1409,togetherness,0.96998435
1410,people,0.9587598
1411,adult,0.9501498
1412,facial expression,0.9194299
1413,education,0.918504
1414,man,0.98012084
1415,group,0.9796737
1416,woman,0.97934484
1417,people,0.9655099
1418,education,0.9506782
1419,adult,0.9486166
1420,school,0.93777597
1421,university,0.9023148
1422,group,0.98561585
1423,meeting,0.9799267
1424,man,0.9753603
1425,teamwork,0.9742312
1426,sitting,0.97289425
1427,woman,0.9716884
1428,education,0.9643267
1429,indoors,0.95690614
1430,cooperation,0.9485166
1431,explain,0.9295027
1432,adult,0.9249196
1433,office,0.91571677
1434,league,0.9043064
1435,group,0.9901184
1436,man,0.9893968
1437,adult,0.97756934
1438,woman,0.9736361
1439,healthcare,0.9640647
1440,people,0.95885426
1441,facial expression,0.9490092
1442,medical practitioner,0.92566144
1443,wear,0.9161861
1444,room,0.9158534
1445,man,0.9805137
1446,group,0.97729695
1447,meeting,0.9730543
1448,education,0.96879506
1449,woman,0.9657465
1450,adult,0.9643374
1451,sitting,0.95237064
1452,indoors,0.9496997
1453,teamwork,0.9426763
1454,explain,0.927406
1455,cooperation,0.9234406
1456,desk,0.91482127
1457,office,0.9051684
1458,room,0.9037349
1459,classroom,0.902891
1460,meeting,0.97403073
1461,man,0.97380793
1462,group,0.9736914
1463,teamwork,0.9692464
1464,woman,0.9689592
1465,education,0.96414196
1466,indoors,0.9504597
1467,sitting,0.93677723
1468,league,0.9360485
1469,explain,0.92614925
1470,cooperation,0.92463076
1471,man,0.99096465
1472,adult,0.9817474
1473,indoors,0.9778969
1474,room,0.9488861
1475,facial expression,0.94151706
1476,people,0.93679655
1477,woman,0.92150545
1478,group,0.91144043
1479,healthcare,0.9088831
1480,woman,0.9921757
1481,man,0.9892043
1482,indoors,0.9750745
1483,group,0.96833134
1484,teamwork,0.9608233
1485,togetherness,0.95579714
1486,people,0.95377946
1487,education,0.95340765
1488,adult,0.939523
1489,student,0.90486395
1490,adolescent,0.90398383
1491,cooperation,0.9039156
1492,sitting,0.90286845
1493,woman,0.99472696
1494,man,0.98612094
1495,indoors,0.97451454
1496,people,0.9596273
1497,adult,0.95753527
1498,group,0.9475747
1499,facial expression,0.93675506
1500,healthcare,0.9311936
1501,education,0.92091703
1502,child,0.91411996
1503,wear,0.907236
1504,togetherness,0.9033071
1505,group,0.9942079
1506,man,0.9905888
1507,adult,0.98227596
1508,people,0.9711759
1509,woman,0.96711385
1510,group together,0.9584111
1511,education,0.9560923
1512,meeting,0.9500085
1513,teamwork,0.9377241
1514,facial expression,0.9301598
1515,room,0.9042197
1516,interaction,0.9021647
1517,league,0.901322
1518,man,0.9889319
1519,indoors,0.9870666
1520,adult,0.9796173
1521,room,0.975518
1522,facial expression,0.95354456
1523,group,0.9513973
1524,furniture,0.94916797
1525,woman,0.94161123
1526,education,0.9402096
1527,people,0.93559813
1528,explain,0.933431
1529,healthcare,0.9271397
1530,sitting,0.9215046
1531,meeting,0.9918503
1532,group,0.9866302
1533,league,0.9800237
1534,education,0.9706116
1535,woman,0.9592129
1536,man,0.9522141
1537,indoors,0.94113386
1538,adult,0.9398327
1539,office,0.9227629
1540,teamwork,0.9171141
1541,room,0.90518665
1542,room,0.97842956
1543,education,0.977481
1544,table,0.96421385
1545,adult,0.96164036
1546,indoors,0.9606671
1547,meeting,0.95894945
1548,group,0.95595706
1549,furniture,0.9528899
1550,classroom,0.95052457
1551,woman,0.9492949
1552,man,0.9477862
1553,desk,0.92775345
1554,people,0.912552
1555,education,0.9831006
1556,meeting,0.97895277
1557,classroom,0.9774363
1558,group,0.96066153
1559,woman,0.94450873
1560,league,0.9413315
1561,class,0.9330747
1562,room,0.93019456
1563,man,0.92903066
1564,office,0.9276532
1565,indoors,0.9239342
1566,adult,0.92245245
1567,desk,0.91566825
1568,school,0.913312
1569,teacher,0.912043
1570,table,0.9104513
1571,group,0.9857557
1572,adult,0.9855509
1573,man,0.9848279
1574,woman,0.9830096
1575,room,0.98286307
1576,education,0.9680079
1577,office,0.95990694
1578,teamwork,0.9580983
1579,indoors,0.95564747
1580,facial expression,0.9532998
1581,meeting,0.9507797
1582,business,0.9438441
1583,people,0.9373443
1584,cooperation,0.9365326
1585,employee,0.9350476
1586,furniture,0.92020303
1587,sitting,0.9009086
1588,indoors,0.99655056
1589,adult,0.97739923
1590,business,0.9722687
1591,room,0.9689161
1592,office,0.9654096
1593,man,0.9652622
1594,window,0.9547564
1595,people,0.95173323
1596,furniture,0.9211391
1597,one,0.91583157
1598,side view,0.9081938
1599,facial expression,0.90016747
1600,indoors,0.98626816
1601,adult,0.9823901
1602,office,0.98107433
1603,business,0.98084676
1604,window,0.9792111
1605,corporate,0.9637815
1606,man,0.963101
1607,people,0.961764
1608,woman,0.94954014
1609,employee,0.9436189
1610,success,0.9326408
1611,looking,0.9152891
1612,executive,0.91160184
1613,professional,0.90798295
1614,portrait,0.90335506
1615,room,0.9022186
1616,woman,0.9876555
1617,man,0.9869757
1618,adult,0.9809094
1619,education,0.9797976
1620,indoors,0.9696708
1621,people,0.9658017
1622,school,0.96125054
1623,university,0.95721686
1624,business,0.9324761
1625,office,0.9178939
1626,portrait,0.9157671
1627,room,0.9128666
1628,meeting,0.9032314
1629,class,0.9019871
1630,woman,0.9923996
1631,class,0.9871496
1632,education,0.9840945
1633,adult,0.98004967
1634,man,0.97468185
1635,school,0.97348136
1636,classroom,0.9692728
1637,indoors,0.968985
1638,university,0.9678385
1639,people,0.94845015
1640,teacher,0.94372076
1641,group,0.937808
1642,room,0.93608683
1643,computer,0.9871628
1644,man,0.9870384
1645,woman,0.97848374
1646,adult,0.97163695
1647,internet,0.97160435
1648,laptop,0.9637119
1649,sit,0.9561666
1650,indoors,0.9517133
1651,sitting,0.9496188
1652,technology,0.9415685
1653,connection,0.93756676
1654,furniture,0.93597233
1655,room,0.93275094
1656,office,0.9320703
1657,people,0.93169224
1658,seat,0.9239565
1659,employee,0.9062885
1660,woman,0.98859054
1661,man,0.97824097
1662,adult,0.97767055
1663,education,0.9701085
1664,indoors,0.969808
1665,group,0.9687799
1666,room,0.9654368
1667,teamwork,0.9603162
1668,meeting,0.94254315
1669,people,0.93681544
1670,cooperation,0.93542224
1671,togetherness,0.9304608
1672,office,0.9191802
1673,school,0.91763866
1674,interaction,0.9174622
1675,employee,0.9157249
1676,facial expression,0.9079241
1677,business,0.9068382
1678,man,0.9803457
1679,indoors,0.9734479
1680,adult,0.9651782
1681,computer,0.95446765
1682,desk,0.9534582
1683,woman,0.9444666
1684,facial expression,0.93757486
1685,office,0.91956
1686,sitting,0.9178957
1687,laptop,0.91312957
1688,sit,0.9128525
1689,room,0.9116616
1690,people,0.9043633
1691,furniture,0.90152425
1692,indoors,0.9928764
1693,business,0.9809383
1694,adult,0.97375005
1695,man,0.9708113
1696,office,0.9595583
1697,people,0.9575258
1698,room,0.94274944
1699,one,0.9007368
1700,man,0.9889953
1701,woman,0.9828929
1702,adult,0.97114307
1703,education,0.9711089
1704,group,0.970354
1705,people,0.96448547
1706,indoors,0.94748473
1707,teamwork,0.94262564
1708,business,0.92949796
1709,man,0.99121404
1710,computer,0.9775201
1711,people,0.9615279
1712,technology,0.95985997
1713,laptop,0.95467436
1714,adult,0.9517271
1715,business,0.9453589
1716,internet,0.9433207
1717,indoors,0.94244206
1718,portrait,0.9202864
1719,one,0.9139056
1720,computer,0.984626
1721,man,0.983781
1722,group,0.9799885
1723,education,0.9792416
1724,sitting,0.97522664
1725,laptop,0.97331613
1726,desk,0.97007227
1727,table,0.9689026
1728,adult,0.96761674
1729,woman,0.96537995
1730,teamwork,0.96371394
1731,meeting,0.96097517
1732,room,0.9537977
1733,office,0.9535465
1734,classroom,0.9266886
1735,togetherness,0.9240339
1736,league,0.92034864
1737,indoors,0.9196749
1738,technology,0.9175042
1739,sit,0.91738087
1740,man,0.99048305
1741,woman,0.97757685
1742,group,0.969911
1743,adult,0.96912885
1744,meeting,0.95674807
1745,teamwork,0.95211565
1746,education,0.9447638
1747,people,0.9400197
1748,indoors,0.92442226
1749,league,0.90775645
1750,meeting,0.9948522
1751,league,0.9814193
1752,group,0.9772912
1753,education,0.9762065
1754,office,0.97338825
1755,teamwork,0.9686676
1756,adult,0.96799004
1757,woman,0.9577763
1758,desk,0.95689887
1759,table,0.95469254
1760,seminar,0.95244193
1761,room,0.9500239
1762,indoors,0.9412252
1763,computer,0.9387636
1764,business,0.93843055
1765,man,0.93057156
1766,corporate,0.9106224
1767,presentation,0.90726614
1768,woman,0.99200857
1769,man,0.9915358
1770,indoors,0.9611429
1771,togetherness,0.96087897
1772,adult,0.9557196
1773,sitting,0.9431948
1774,facial expression,0.9409208
1775,teamwork,0.93224156
1776,people,0.92821574
1777,education,0.91888463
1778,group,0.9164809
1779,adult,0.9706249
1780,woman,0.9653659
1781,education,0.96496344
1782,people,0.96005976
1783,portrait,0.95749295
1784,man,0.95622563
1785,school,0.94782406
1786,indoors,0.9445245
1787,administration,0.92676735
1788,university,0.9249724
1789,group,0.9209503
1790,meeting,0.9199364
1791,business,0.9129162
1792,league,0.9056357
1793,competition,0.9045107
1794,meeting,0.97847456
1795,group,0.97276515
1796,business,0.972104
1797,adult,0.96989983
1798,people,0.9697899
1799,leader,0.9662006
1800,league,0.9651129
1801,politician,0.96200347
1802,election,0.9609941
1803,man,0.9605515
1804,woman,0.95651686
1805,administration,0.9559537
1806,portrait,0.94131
1807,banking,0.92770505
1808,competition,0.9125135
1809,indoors,0.90209496
1810,group,0.97937465
1811,man,0.9789983
1812,people,0.9550831
1813,meeting,0.9530642
1814,adult,0.9527472
1815,portrait,0.9286324
1816,business,0.91666496
1817,woman,0.91262525
1818,election,0.909304
1819,interaction,0.9031291
1820,woman,0.97780246
1821,man,0.9756763
1822,university,0.97299814
1823,group,0.9723064
1824,education,0.971944
1825,adult,0.9645256
1826,people,0.94325626
1827,classroom,0.9357632
1828,school,0.93046474
1829,indoors,0.9300282
1830,teacher,0.9170884
1831,league,0.9145362
1832,meeting,0.91198677
1833,room,0.9039662
1834,man,0.99441993
1835,people,0.9779588
1836,adult,0.9637339
1837,indoors,0.91104686
1838,portrait,0.90417814
1839,man,0.98969996
1840,woman,0.97527325
1841,group,0.9575422
1842,people,0.9565406
1843,adult,0.9510579
1844,meeting,0.94581324
1845,indoors,0.9382049
1846,teamwork,0.9281619
1847,education,0.90953
1848,education,0.9932085
1849,woman,0.981241
1850,school,0.97694564
1851,group,0.97584844
1852,university,0.97380763
1853,people,0.9708297
1854,adult,0.96327674
1855,man,0.9557971
1856,teacher,0.94404274
1857,class,0.94377714
1858,meeting,0.94255936
1859,classroom,0.94128466
1860,group,0.987569
1861,man,0.9777683
1862,people,0.9751549
1863,adult,0.95931983
1864,education,0.9321226
1865,woman,0.93040496
1866,portrait,0.9175247
1867,soccer,0.91364104
1868,election,0.90591544
1869,football,0.9032259
1870,competition,0.901036
1871,adult,0.98364484
1872,indoors,0.9836322
1873,room,0.9711957
1874,education,0.96729255
1875,people,0.94749343
1876,school,0.9335678
1877,man,0.9293771
1878,teacher,0.9122505
1879,facial expression,0.9122399
1880,indoors,0.98758394
1881,room,0.9838578
1882,education,0.9786368
1883,people,0.953562
1884,wall,0.94810593
1885,adult,0.9468281
1886,school,0.9443463
1887,creativity,0.9386271
1888,man,0.9373239
1889,one,0.9194838
1890,business,0.91614735
1891,classroom,0.9096487
1892,adult,0.98634315
1893,indoors,0.98379827
1894,room,0.97167724
1895,woman,0.9647112
1896,education,0.96385694
1897,meeting,0.95590055
1898,sitting,0.95469594
1899,office,0.95463157
1900,people,0.9499775
1901,man,0.9440836
1902,business,0.94264096
1903,league,0.93985415
1904,furniture,0.9389
1905,election,0.9356042
1906,technology,0.9108014
1907,teacher,0.9060105
1908,education,0.99632794
1909,classroom,0.9940825
1910,school,0.9927
1911,group,0.9875531
1912,class,0.98379195
1913,adult,0.9816979
1914,people,0.98059285
1915,man,0.9792477
1916,room,0.9763486
1917,indoors,0.97503036
1918,child,0.9731333
1919,teacher,0.9673357
1920,woman,0.96534204
1921,university,0.96258235
1922,concentration,0.9399153
1923,elementary school,0.92830867
1924,furniture,0.9261228
1925,desk,0.92188203
1926,facial expression,0.91273427
1927,sitting,0.90217423
1928,man,0.9925058
1929,sitting,0.98937
1930,adult,0.98868275
1931,indoors,0.9857368
1932,office,0.98455125
1933,computer,0.9804112
1934,teamwork,0.9782622
1935,room,0.9766861
1936,woman,0.96464896
1937,sit,0.96179914
1938,cooperation,0.9608506
1939,facial expression,0.9598636
1940,interaction,0.959165
1941,employee,0.95710063
1942,togetherness,0.94842684
1943,meeting,0.94758236
1944,desk,0.945894
1945,furniture,0.9449326
1946,business,0.94194114
1947,technology,0.9321359
1948,man,0.99030787
1949,adult,0.9838239
1950,people,0.97553027
1951,indoors,0.96026564
1952,education,0.958188
1953,woman,0.9575225
1954,portrait,0.95127094
1955,school,0.9415518
1956,university,0.9388077
1957,group,0.9177718
1958,business,0.9081235
1959,classroom,0.9041935
1960,woman,0.9839897
1961,man,0.9807135
1962,teamwork,0.96602875
1963,student,0.9559998
1964,group,0.95565736
1965,education,0.94191945
1966,meeting,0.94059455
1967,indoors,0.9361387
1968,college,0.9160068
1969,people,0.9156317
1970,business,0.9093125
1971,togetherness,0.9003252
1972,man,0.9932262
1973,teamwork,0.98733485
1974,woman,0.97919506
1975,group,0.97854507
1976,cooperation,0.96509063
1977,indoors,0.9642621
1978,sitting,0.9594734
1979,meeting,0.9543128
1980,adult,0.94996583
1981,interaction,0.9403858
1982,togetherness,0.9371705
1983,office,0.91894066
1984,education,0.9089365
1985,people,0.9056822
1986,employee,0.9033046
1987,explain,0.9032835
1988,man,0.9941406
1989,adult,0.98432064
1990,indoors,0.98002017
1991,woman,0.96484005
1992,sitting,0.95939636
1993,sit,0.9526681
1994,room,0.9518883
1995,people,0.9478518
1996,togetherness,0.94607735
1997,education,0.9320141
1998,furniture,0.9252088
1999,looking,0.9230621
2000,computer,0.921123
2001,table,0.9192077
2002,facial expression,0.915053
2003,office,0.9083289
2004,group,0.90036654
2005,man,0.9914954
2006,group,0.9794899
2007,adult,0.9793401
2008,woman,0.9667793
2009,education,0.9653392
2010,teamwork,0.95761204
2011,indoors,0.94787556
2012,sitting,0.9458844
2013,people,0.9373968
2014,meeting,0.93025285
2015,cooperation,0.929126
2016,room,0.9212046
2017,classroom,0.91492474
2018,league,0.90856665
2019,meeting,0.99667
2020,league,0.99559414
2021,education,0.9907428
2022,room,0.98917794
2023,indoors,0.98485017
2024,Congress,0.9839146
2025,lecture,0.98207855
2026,adult,0.97894156
2027,conference room,0.97629917
2028,teacher,0.97044456
2029,politician,0.9620056
2030,woman,0.96180093
2031,classroom,0.96168005
2032,group,0.95987934
2033,university,0.95696247
2034,election,0.9562845
2035,presentation,0.95379126
2036,press conference,0.9527123
2037,school,0.9462019
2038,furniture,0.94274986
2039,indoors,0.9397698
2040,man,0.9212537
2041,business,0.920617
2042,indoors,0.9921174
2043,education,0.98971665
2044,school,0.97363603
2045,league,0.97271717
2046,adult,0.955869
2047,room,0.95092314
2048,meeting,0.94043016
2049,teacher,0.93909407
2050,lecture,0.9388122
2051,business,0.93083316
2052,woman,0.93038595
2053,classroom,0.91939056
2054,university,0.9119251
2055,people,0.90830374
2056,technology,0.9073541
2057,office,0.90419483
2058,man,0.98517096
2059,people,0.98208976
2060,group,0.97515434
2061,adult,0.9542825
2062,education,0.93375665
2063,portrait,0.9257215
2064,education,0.99145496
2065,adult,0.9887517
2066,room,0.9829043
2067,school,0.98080987
2068,woman,0.9766468
2069,indoors,0.9755771
2070,desk,0.973989
2071,classroom,0.96972466
2072,people,0.96950793
2073,university,0.96588576
2074,group,0.9575207
2075,man,0.945265
2076,class,0.92771935
2077,table,0.92565584
2078,happiness,0.9167166
2079,knowledge,0.91631293
2080,sitting,0.9119383
2081,teacher,0.90668356
2082,looking,0.9010953
2083,woman,0.996954
2084,indoors,0.9784642
2085,group,0.9774411
2086,sitting,0.96513116
2087,education,0.9628093
2088,teamwork,0.960736
2089,man,0.9566851
2090,people,0.9554248
2091,adult,0.9511368
2092,togetherness,0.9454063
2093,room,0.9361924
2094,meeting,0.9316483
2095,classroom,0.92023396
2096,cooperation,0.9145907
2097,facial expression,0.9079392
2098,adolescent,0.90328586
2099,man,0.97014797
2100,people,0.9692143
2101,woman,0.96411383
2102,indoors,0.95777637
2103,business,0.9550363
2104,shopping,0.95439935
2105,commerce,0.95032996
2106,exhibition,0.93526196
2107,group,0.929991
2108,stock,0.91032225
2109,adult,0.9086592
2110,woman,0.99358916
2111,indoors,0.9798139
2112,people,0.9561552
2113,man,0.9554595
2114,adult,0.9325988
2115,healthcare,0.915468
2116,grass,0.9908897
2117,landscape,0.9823886
2118,field,0.9697871
2119,sky,0.9593688
2120,no person,0.9551598
2121,road,0.9514759
2122,lawn,0.9147278
2123,travel,0.9136824
2124,hayfield,0.9135972
2125,summer,0.9114343
2126,nature,0.910019
2127,guidance,0.9089092
2128,outdoors,0.90659195
2129,countryside,0.90421987
2130,rural,0.9003514
2131,no person,0.9744114
2132,industry,0.9181584
2133,road,0.91232824
2134,travel,0.91075695
2135,transportation system,0.9018817
2136,no person,0.9952215
2137,bread,0.9946078
2138,food,0.992521
2139,delicious,0.97942007
2140,lunch,0.97554004
2141,dinner,0.9680482
2142,grow,0.96685374
2143,bun,0.9591322
2144,breakfast,0.95222515
2145,meal,0.94633055
2146,nutrition,0.93920016
2147,homemade,0.9335767
2148,refreshment,0.92995787
2149,traditional,0.90718627
2150,meat,0.9040108
2151,baking,0.90330654
2152,paper,0.98907554
2153,no person,0.97583836
2154,number,0.97341514
2155,business,0.97264063
2156,page,0.9721199
2157,annual,0.9682468
2158,time,0.96500254
2159,document,0.93625915
2160,form,0.92268205
2161,calendar,0.91049427
2162,no person,0.9806179
2163,shelf,0.9740916
2164,container,0.9719938
2165,stock,0.9663055
2166,drink,0.9489237
2167,food,0.9366804
2168,bottle,0.91548574
2169,beer,0.901108
2170,food,0.98238635
2171,indoors,0.9805429
2172,no person,0.975588
2173,room,0.9675923
2174,container,0.96432185
2175,still life,0.9493042
2176,drink,0.9486802
2177,one,0.94831324
2178,furniture,0.9384921
2179,people,0.91250455
2180,museum,0.9082302
